ID,Link,Date,Username,Message,Country,Like,Topic,Thread
5356219,https://www.canadavisa.com/threads/summary-of-eligibility-requirements-for-all-express-entry-pnp-streams.432937/page-3#post-5356219,"Jul 31, 2016 at 7:48 AM",istari,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""sp60""><aside><div class=""attribution type"">sp60 said:							</div><blockquote class=""quoteContainer""><div class=""quote"">I am fulfilling the mixed job duties only. Like my total 11 job duties are distributed in both these NOC's<br/><br/> Noc 2174 - 55 % (6 out of 11) <br/> NOC 2171- 45 % (5 out of 11) <br/><br/>Now please suggest me that I can apply under which NOC</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div>There is a list of duties under NOC 2171. Go through the list, and look at the duties. If you perform 75% of the duties in one of the occupations, then you're eligible to apply.<br/><br/>""The following is a summary of the main duties for some occupations in this unit group:<br/><br/>Information systems business analysts and consultants confer with clients to identify and document requirements, conduct business and technical studies, design, develop, integrate and implement information systems business solutions, and provide advice on information systems strategy, policy, management, security and service delivery.<br/><br/>Systems security analysts confer with clients to identify and document requirements, assess physical and technical security risks to data, software and hardware, and develop policies, procedures and contingency plans to minimize the effects of security breaches.<br/><br/>Information systems quality assurance analysts develop and implement policies and procedures throughout the software development life cycle to maximize the efficiency, effectiveness and overall quality of software products and information systems.<br/><br/>Systems auditors conduct independent third-party reviews to assess quality assurance practices, software products and information systems.""						<div class=""messageTextEndMarker""> </div>",NA,79,Express Entry / Expression of Interest,SUMMARY OF ELIGIBILITY REQUIREMENTS FOR ALL EXPRESS ENTRY PNP STREAMS
5356223,https://www.canadavisa.com/threads/summary-of-eligibility-requirements-for-all-express-entry-pnp-streams.432937/page-3#post-5356223,"Jul 31, 2016 at 8:03 AM",istari,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""istari""><aside><div class=""attribution type"">istari said:							</div><blockquote class=""quoteContainer""><div class=""quote"">There is a list of duties under NOC 2171. Go through the list, and look at the duties. If you perform 75% of the duties in one of the occupations, then you're eligible to apply.<br/><br/>""The following is a summary of the main duties for some occupations in this unit group:<br/><br/>Information systems business analysts and consultants confer with clients to identify and document requirements, conduct business and technical studies, design, develop, integrate and implement information systems business solutions, and provide advice on information systems strategy, policy, management, security and service delivery.<br/><br/>Systems security analysts confer with clients to identify and document requirements, assess physical and technical security risks to data, software and hardware, and develop policies, procedures and contingency plans to minimize the effects of security breaches.<br/><br/>Information systems quality assurance analysts develop and implement policies and procedures throughout the software development life cycle to maximize the efficiency, effectiveness and overall quality of software products and information systems.<br/><br/>Systems auditors conduct independent third-party reviews to assess quality assurance practices, software products and information systems.""</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div><br/><br/> MY Job Duties include   <br/><br/>Highlighted Orange  part is falls under NOC 2171 &amp; Black part is falls under NOC 2174<br/><br/><span style=""color: orange"">1.    Confirms project requirements by reviewing program objectives, input data and output requirements with analyst, supervisor, and client.<br/>2.      May gather the information regarding user's basic requirements in the project, before the planning and designing of optimization model .<br/></span>3.      Write, update, and maintain computer programs or software packages to handle specific jobs, such as tracking inventory, storing or retrieving data, or controlling other  equipment.<br/>4.      Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the Program.<br/><span style=""color: orange"">5.      Perform or direct revision. repair. or expansion of existing programs to increase operating efficiency or adapt to new requirements.</span><br/>6.      Testing application to ensure the code is correct, debug the errors where they occur  and rerunning &amp; rechecking the program until it produces the correct results.<br/><span style=""color: orange"">7.       Make experiments on the product while it goes through various phases of SDLC to takeout best performance from the product and to maintain its quality assurance.</span><br/>8.      Investigate whether networks, workstations, the central processing unit of the system, and/or peripheral equipment are responding to a program's instructions.<br/>9.      Assign, coordinate, and review work and activities of programming personnel and train subordinates in programming and program coding.<br/>10.  Working with technical writers and trainers lo develop user support materials like user manuals.<br/><span style=""color: orange"">11.  Make queries with end-users to gather the much needed changes requirements and then discuss it with team and management.</span><br/><br/>Please now you suggest under which Noc I should apply. I have these job duties on my present experience						<div class=""messageTextEndMarker""> </div>",NA,2,Express Entry / Expression of Interest,SUMMARY OF ELIGIBILITY REQUIREMENTS FOR ALL EXPRESS ENTRY PNP STREAMS
5356239,https://www.canadavisa.com/threads/summary-of-eligibility-requirements-for-all-express-entry-pnp-streams.432937/page-3#post-5356239,"Jul 31, 2016 at 8:13 AM",S.RoyIndia,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""sp60""><aside><div class=""attribution type"">sp60 said:							</div><blockquote class=""quoteContainer""><div class=""quote"">MY Job Duties include   <br/><br/>Highlighted Orange  part is falls under NOC 2171 &amp; Black part is falls under NOC 2174<br/><br/><span style=""color: orange"">1.    Confirms project requirements by reviewing program objectives, input data and output requirements with analyst, supervisor, and client.<br/>2.      May gather the information regarding user's basic requirements in the project, before the planning and designing of optimization model .<br/></span>3.      Write, update, and maintain computer programs or software packages to handle specific jobs, such as tracking inventory, storing or retrieving data, or controlling other  equipment.<br/>4.      Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the Program.<br/><span style=""color: orange"">5.      Perform or direct revision. repair. or expansion of existing programs to increase operating efficiency or adapt to new requirements.</span><br/>6.      Testing application to ensure the code is correct, debug the errors where they occur  and rerunning &amp; rechecking the program until it produces the correct results.<br/><span style=""color: orange"">7.       Make experiments on the product while it goes through various phases of SDLC to takeout best performance from the product and to maintain its quality assurance.</span><br/>8.      Investigate whether networks, workstations, the central processing unit of the system, and/or peripheral equipment are responding to a program's instructions.<br/>9.      Assign, coordinate, and review work and activities of programming personnel and train subordinates in programming and program coding.<br/>10.  Working with technical writers and trainers lo develop user support materials like user manuals.<br/><span style=""color: orange"">11.  Make queries with end-users to gather the much needed changes requirements and then discuss it with team and management.</span><br/><br/>Please now you suggest under which Noc I should apply. I have these job duties on my present experience</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div>It doesn't matter how many of your duties fall under which NOC. You've listed 11 duties, and only 5 of them fall under the NOC 2171.<br/>But that doesn't matter. What matters is whether or not those 5 duties cover 75% of the duties listed under NOC 2171. If they do, you qualify. If they don't, you don't.<br/><br/>I realise that NOC 2171 is a bit complicated in this regard, as the list of duties is not in the typical format. But I've given you all the information I possibly can. I don't know which NOC you should choose, because I'm not familiar with your job or either NOC.<br/><br/>If you're still not sure, make a list of the duties you think apply to NOC 2171 (and only these duties; leave out the other 6), email it to noc@workingincanada.gc.ca, and ask them if you qualify for NOC 2171.						<div class=""messageTextEndMarker""> </div>",NA,79,Express Entry / Expression of Interest,SUMMARY OF ELIGIBILITY REQUIREMENTS FOR ALL EXPRESS ENTRY PNP STREAMS
5356276,https://www.canadavisa.com/threads/summary-of-eligibility-requirements-for-all-express-entry-pnp-streams.432937/page-3#post-5356276,"Jul 31, 2016 at 8:37 AM",sp60,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""istari""><aside><div class=""attribution type"">istari said:							</div><blockquote class=""quoteContainer""><div class=""quote"">It doesn't matter how many of your duties fall under which NOC. You've listed 11 duties, and only 5 of them fall under the NOC 2171.<br/>But that doesn't matter. What matters is whether or not those 5 duties cover 75% of the duties listed under NOC 2171. If they do, you qualify. If they don't, you don't.<br/><br/>I realise that NOC 2171 is a bit complicated in this regard, as the list of duties is not in the typical format. But I've given you all the information I possibly can. I don't know which NOC you should choose, because I'm not familiar with your job or either NOC.<br/><br/>If you're still not sure, make a list of the duties you think apply to NOC 2171 (and only these duties; leave out the other 6), email it to noc@workingincanada.gc.ca, and ask them if you qualify for NOC 2171.</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div> thank you so much for this precious help. I have sent an email to them.<br/><br/>Suppose they will say yes to me that i am eligible under 2171.<br/>Now the question remain the same that will SINP consider me under 2171 NOC as I had applied there once with 2174 NOC. But I have sent the same experience letter both times with same job duties.<br/>Will SINP consider me to give their state nomination. Besides this issue, I am fulfilling their all eligibilites.						<div class=""messageTextEndMarker""> </div>",NA,2,Express Entry / Expression of Interest,SUMMARY OF ELIGIBILITY REQUIREMENTS FOR ALL EXPRESS ENTRY PNP STREAMS
5356317,https://www.canadavisa.com/threads/summary-of-eligibility-requirements-for-all-express-entry-pnp-streams.432937/page-3#post-5356317,"Jul 31, 2016 at 9:17 AM",sp60,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""sp60""><aside><div class=""attribution type"">sp60 said:							</div><blockquote class=""quoteContainer""><div class=""quote"">thank you so much for this precious help. I have sent an email to them.<br/><br/>Suppose they will say yes to me that i am eligible under 2171.<br/>Now the question remain the same that will SINP consider me under 2171 NOC as I had applied there once with 2174 NOC. But I have sent the same experience letter both times with same job duties.<br/>Will SINP consider me to give their state nomination. Besides this issue, I am fulfilling their all eligibilites.</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div>If you qualify for more than 1 NOC, you get to choose which one you use. So it shouldn't be a problem.						<div class=""messageTextEndMarker""> </div>",NA,79,Express Entry / Expression of Interest,SUMMARY OF ELIGIBILITY REQUIREMENTS FOR ALL EXPRESS ENTRY PNP STREAMS
5356887,https://www.canadavisa.com/threads/summary-of-eligibility-requirements-for-all-express-entry-pnp-streams.432937/page-3#post-5356887,"Jul 31, 2016 at 9:49 AM",istari,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""istari""><aside><div class=""attribution type"">istari said:							</div><blockquote class=""quoteContainer""><div class=""quote"">If you qualify for more than 1 NOC, you get to choose which one you use. So it shouldn't be a problem.</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div> ok thank you so much for these precious suggestions						<div class=""messageTextEndMarker""> </div>",NA,2,Express Entry / Expression of Interest,SUMMARY OF ELIGIBILITY REQUIREMENTS FOR ALL EXPRESS ENTRY PNP STREAMS
5366310,https://www.canadavisa.com/threads/summary-of-eligibility-requirements-for-all-express-entry-pnp-streams.432937/page-3#post-5366310,"Jul 31, 2016 at 8:29 PM",istari,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""saumit12""><aside><div class=""attribution type"">saumit12 said:							</div><blockquote class=""quoteContainer""><div class=""quote"">Hello all, <br/><br/>Can any one with NOC code 2147 share their job description with me? saumit1990@gmail.com <br/>I work as a Network Engineer for a software solutions company and currently in the process of creating a EE profile.<br/><br/>another doubt i had is, for eg: if get promoted to a higher level after creating EE, can we update our profile with the same. <br/><br/>thanks,<br/>Sam</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div>Buddy, to my understanding you can change the code while you are in the pool (while waiting for ITA). Once you receive ITA and you upload your documents, not sure if you would be in a position to make any changes. Do you foresee that your responsibilities would change drastically with promotion?						<div class=""messageTextEndMarker""> </div>",NA,9,Express Entry / Expression of Interest,SUMMARY OF ELIGIBILITY REQUIREMENTS FOR ALL EXPRESS ENTRY PNP STREAMS
5366315,https://www.canadavisa.com/threads/summary-of-eligibility-requirements-for-all-express-entry-pnp-streams.432937/page-3#post-5366315,"Aug 4, 2016 at 4:55 PM",sp60,"@Joelmath - You are a star! Big thanks  8)						<div class=""messageTextEndMarker""> </div>",NA,9,Express Entry / Expression of Interest,SUMMARY OF ELIGIBILITY REQUIREMENTS FOR ALL EXPRESS ENTRY PNP STREAMS
4915358,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/,"Jan 19, 2016 at 9:06 AM",rajkamalmohanram,"<b><span style=""color: red"">&lt;&lt;&lt; This post is straight from my blog. I thought it would be better to have a copy on the forum too&gt;&gt;&gt;</span></b><br/><br/>I wanted to write this post for people who are planning to apply for Permanent Residence in Canada through the Express Entry system. This post would serve as a guide and explain what the process is like, what to expect and what NOT to do when you apply.<br/><br/>I shall update this post from time to time to keep up with the updates that CIC would be throwing at us! I will do my best to keep this post up to date and to keep all the information in this post valid and correct. This post is intended for anyone who wants to get a glimpse of how the process works.<br/><br/>This is basically a 2 step process. You first submit an online Express Entry profile and you receive an ITA and after that you apply for permanent residence.<br/><br/>So, let’s get started. I shall explain the process in 3 parts: Pre-Application, Pre-ITA and Post-ITA. (Don’t worry, you’ll soon find out what an ITA is).<br/><br/>I’ll give you guys a brief description of the 3 parts I have mentioned above.<br/><br/>Pre-application phase – A phase where you have NOT created an online Express Entry (hereafter referred to as EE) profile. You do not have a profile number.<br/><br/>Pre-ITA phase – A phase where you have created an online profile and you are waiting to get your Invitation to Apply (hereafter referred to as ITA).<br/><br/>Post-ITA phase – A phase where you have received an ITA and you are all set to submit your Permanent Resident (hereafter referred to as PR) application to Citizenship and Immigration Canada (hereafter referred to as CIC).<br/><div style=""text-align: center""><br/><span style=""color: maroon""><b><span style=""text-decoration: underline"">PRE-APPLICATION PHASE</span></b></span>​</div><br/>  You will go through the following in the pre-application phase:<br/><br/>    Deciding to come to Canada<br/><br/>Take a piece of paper and write down why you want to come to Canada. Outline your settlement plan; try to research how you would support yourself and the job prospects in Canada. Please do not paint a rosy picture, don’t think Canada will be a land of milk and honey right after you land here. You have to build a life for yourself so DO NOT plan to relax as soon as you get here.<br/><br/>If you are determined to work smart and put in sincere efforts once you get here, you will be a successful immigrant in your new home – Canada.<br/><br/><b>Checking if you are eligible</b><br/><br/>To apply to Express Entry, you must satisfy certain criteria. We shall discuss this below.<br/><br/>You should be eligible under one of the Economic Immigration programs (Federal Skilled Worker Program [ hereafter referred to as FSW/FSWP], Federal Skilled Trades [hereafter referred to as FST] or Canadian Experience Class [hereafter referred to as CEC].<br/><br/><a class=""externalLink"" href=""http://www.cic.gc.ca/english/immigrate/skilled/apply-factors.asp"" rel=""nofollow"" target=""_blank""><b>FSWP</b></a><br/><br/><a class=""externalLink"" href=""http://www.cic.gc.ca/english/immigrate/trades/apply-who.asp"" rel=""nofollow"" target=""_blank""><b>FST</b></a><br/><br/><a class=""externalLink"" href=""http://www.cic.gc.ca/english/immigrate/cec/apply-who.asp"" rel=""nofollow"" target=""_blank""><b>CEC</b></a><br/><br/>From this point on, I will limit the information to FSW program alone.<br/><br/>For FSWP, you need to score at least 67 points out of 100 to be eligible. You can manually calculate your points based on the criteria outlined in the CIC webpage (on the link that is provided).<br/><br/>So, are you eligible? Do you score at least 67/100 points? If no, I’m very sorry, you are not eligible to apply under the FSWP. If yes, keep your fingers crossed, you have another set of criteria to satisfy to be eligible for Express Entry.<br/><br/>You must use the <a class=""externalLink"" href=""http://www.cic.gc.ca/ctc-vac/ee-start.asp"" rel=""nofollow"" target=""_blank""><b>Come to Canada tool</b></a> to check if you are eligible under Express Entry.<br/><br/>Provide answers to the questions and the tool will tell you if you are eligible or not. The basic eligibility criteria are as follows :<br/><br/>    A) You need to have your language test results ready (English or French – I shall write a separate post about this later).<br/>    B) You need to have an ECA report for your academic degrees/diplomas if they were not obtained from Canada. You can learn about the ECA process at  <a class=""internalLink"" href=""http://www.canadavisa.com/canada-immigration-discussion-board/educational-credential-assessment-eca-from-wes-step-by-step-guide-t394160.0.html;msg4915409#msg4915409""><b>here</b></a><br/>    C) You need to have at least one year continuous, full-time (at least 30 hours per week/1560 hours per year) or equivalent part-time experience in an occupation that is categorized under NOC 0, A or B in the past 10 years.<br/>    D) You need to have unfettered access to sufficient funds (that are unencumbered) depending on your family size (for the case in point here, “dependents” include your spouse and your dependent children). This money may not be borrowed from another person. You can check how much funds you need (<a class=""externalLink"" href=""http://www.cic.gc.ca/english/immigrate/skilled/funds.asp"" rel=""nofollow"" target=""_blank""><b>here</b></a>)<br/><br/>So, what does the tool say? Are you eligible? No? I’m sorry, you can check if you are eligible under any other immigration program. If yes, congratulations, you have cleared one hurdle on your path to attaining your Permanent Residence. You will receive a code that is called the “Personal Reference Code”. You need this to create your online EE profile.<br/><br/><b>Creating your online Express Entry profile:</b><br/><br/>Congratulations! You are eligible and all set to create your online Express Entry profile.  To proceed you will need a couple of things:<br/><br/>A) As mentioned before, you would need the Personal Reference code.<br/><br/>B) You need to create a myCIC account, if you do not have one already.<br/><br/>C) You will need your language test’s Test Report Form (hereafter referred to as TRF) number AND your ECA report number to create and submit a complete profile.<br/><br/>D) You need to register with Canada’s “Job Bank” for CIC to deem your application as complete. The only people who are exempted from this requirement are the ones who have a job offer endorsed with a positive Labor Market Impact Assessment (hereafter referred to as LMIA) or people who are already working in Canada.<br/><br/>Please note that you need a login credential to create a myCIC account; you can login through a sign-in partner or by creating a GC key. I will discuss, in pristine detail, the end to end process involved in creating an EE profile (with screenshots) in a separate post since the scope of this post is only to provide some basic insight on how the EE system works.<br/><br/>You will have created your profile by now. Now you have to sit down patiently and wait for your ITA. The odds of getting an ITA are directly proportional to your CRS. Higher your CRS, higher the chances of getting invited. This is the end of the pre-application phase.<br/><br/>Please find the step-by-step details <a class=""externalLink"" href=""https://dhavaldesai.me/how-to-open-express-entry-profile-with-images/12-canadian-immigration"" rel=""nofollow"" target=""_blank"">here</a><br/><br/><div style=""text-align: center""><span style=""color: maroon""><b><span style=""text-decoration: underline"">PRE-ITA PHASE</span></b></span>​</div><br/>As I have already mentioned before, this phase requires you to wait and have patience. Roughly speaking, CIC conducts draws twice a month. The Minister of Citizenship and Immigration decides the cut-off score for the particular draw. You can see the rounds of invitation (<a class=""externalLink"" href=""http://www.cic.gc.ca/english/express-entry/rounds.asp"" rel=""nofollow"" target=""_blank""><b>here</b></a>). If your score is greater than or equal to the cut-off score selected by CIC, you will get an ITA.<br/><br/>One thing that you’ll have to do here is keep an eye on the draws and your CRS. You have to see how close you are to the previous/recent draws. I must admit that CIC is extremely unpredictable in this regard; the draws are random and the CRS cannot be predicted in advance, so to speak. So, depending on your CRS, you might want to consider applying for Provincial Nomination, which has been discussed at the end of this section.<br/><br/>In the pre-ITA phase, you can start collecting the documents that you are expected to submit once you get an ITA. Some of the documents that you can prioritize on getting are Police Clearance Certificates and your Employer reference letters. I will be discussing this in detail below.<br/><br/>A) <b>Police Clearance Certificates or PCC</b> are they are known as are required for the PA, spouse and children over 18 years of age from their country of residence AND all other countries where they have been for a continuous period of 6 months or more. Getting a foreign PCC can be a tedious and a painstakingly long process so it is imperative to be proactive to avoid delays and get things done on time. PCC issued by a foreign county is valid indefinitely if it was issued during or after your last visit to that country. Please note that local PCCs can be obtained after you receive the ITA because it usually takes less time.<br/><br/>B) <b>Employer Reference letters</b> are required for the PA. The reference letter must be as specified by CIC. You can find the details of what the reference letters should be like in the link provided at the end of this section.<br/><br/>Depending on where the applicant works, the time taken for employers to issue these reference letters vary. So, it is important to be prepared and apply for the reference letter at the earliest. Please note that reference letters issued by employers while you quit the job is valid indefinitely while the reference letter issued by your current employer is generally valid for one year.<br/><br/>C) <b>Proof of funds (POF)</b> is a very important part of your documentation. While you are awaiting your ITA, you can prepare to show your funds. You DO NOT need to get any bank letter/document at this stage but if you need to arrange funds (like selling a car or liquidating assets like selling gold etc.) you have to start planning on how you are going to show your funds. CIC requires that the funds be unencumbered by any debt or obligation to re-pay. These funds must be liquid (You should be able to convert it to hard cash whenever required).  You can see what CIC allows you to show as POF in the link provided at the end of the section.<br/><br/>D) <b>Provincial Nominee Program</b> (hereafter referred to as PNP) can be put to use if you think your CRS is not up to the mark. PNP are immigration schemes of the provincial/territorial governments by which they pick applicants who they think are suitable to fulfill the demand in their province. Some provinces require a full-time job offer from a Canadian Employer and some don’t. Some provinces process the applications electronically and some provinces still use the old-school snail mail method. Some provinces prefer applicants whose job falls under a particular NOC. There is variety. You can check the website of the province that you are interested in to learn more. If you get a provincial nomination, it will add 600 points to your CRS which means, in most cases, you will get an ITA in the very next draw.<br/><br/>Alright! So you have certain documents ready and Voila! You received an ITA.  Great! Your next step is to accept the ITA and file your PR application electronically (e-APR).<br/><br/>Please note that if you will not be able to submit any of the necessary documents, you must consider declining the ITA and re-enter the pool to get another ITA.<br/><br/>We have now come to the end of the pre-ITA section.<br/><br/>For the complete EE Checklist, click <a class=""externalLink"" href=""http://www.cic.gc.ca/english/resources/tools/perm/express/intake-complete.asp"" rel=""nofollow"" target=""_blank""><b>here</b></a><br/><br/><div style=""text-align: center""><b><span style=""color: maroon""><span style=""text-decoration: underline"">POST-ITA PHASE</span></span></b>​</div><br/>This is a very important phase and this is where your application will either be accepted or rejected. Once you get an ITA, you have 60 days to file a complete application – e-APR (electronic – Application for Permanent Residence). You need to gather all the required documents. You need to undergo a medical test (The details of the test are outlined later in the section). Once you submit a complete application, CIC will determine if you will receive a visa or not within a period of 6 months or less.<br/><br/>POF/Reference letters can be obtained post-ITA too (depending on your personal circumstance).<br/><br/>A) <b>Medical examination </b>is, by far, one of the most important post-ITA processes. The medical test is to ensure that you or your dependents do not have any serious/contagious diseases AND you will not be a burden to the Canadian healthcare system initially.  You and all your dependents (whether accompanying or not) MUST undergo a medical test. Please note that this medical test must be performed by a doctor who is a CIC designated panel physician. Pregnant applicants or applicants can choose to complete their medical exam after the baby is born (since chest X-ray is a part of the tests) OR can choose to go ahead with the tests by wearing a lead apron. After the tests are done, you will get an upfront medical form. You will upload this form along with the other documents on the checklist.<br/><br/>B) <b>Passports/Travel Documents</b> must be submitted for the PA, spouse and for dependent children.<br/><br/>These two, along with other documents mentioned above (and in the checklist) must be submitted as a part of your post-ITA documentation.<br/><br/>Alright! So now you have all the documents available in the checklist. You are now all set to submit your application. Please follow the instructions given by CIC very carefully and fill the online application. Upload all the required documents. When you feel the need to explain something to CIC (like large recent deposits on your account or any other unusual circumstance), PLEASE submit a Letter of Explanation (LOE) along with the documents so that the officer who is assessing your case understands why you have not submitted the document in the prescribed format/why you are submitting an alternate document. Remember, you only have 60 days to submit your application. If you do not submit a complete application within this period, the validity of your ITA will lapse. You would then need to re-enter the pool and wait for a brand new ITA and have to start your e-APR from scratch.<br/><br/>Any changes to your personal circumstance (like the pregnancy of self/spouse, birth of a child, death/divorce etc.) MUST be reported to the VO at the earliest. If you DO NOT report these changes, it amounts to misrepresentation and your application will be rejected and you will be barred from re-applying again for 5 years.<br/><br/>After you submit your application, your medical records are checked. If everything is fine, your application goes into processing. At this stage, the background checks are performed. CIC might sometimes choose to call your employer to verify your employment history if they feel they need to verify. If the VO feels he/she needs more information, then you will be asked to upload further documents. You *might* be asked to attend an interview if the need be. If everything goes fine, you will get a Passport Request (PPR) and a Decision Made (DM) within 6 months of submission of complete application.<br/><br/>You can submit your passport (along with dependents’ passport, if they are accompanying you to Canada) at the nearest VFS. They will send your passport to the embassy and deliver your passport back to you after the stamping is done. You will get a Confirmation of Permanent Residence (COPR) letter along with your passport that is stamped with the Maple Leaf Visa <img alt="":)"" class=""mceSmilieSprite mceSmilie1"" src=""styles/default/xenforo/clear.png"" title=""Smile    :)""/> . You need to carry BOTH your passport(with the stamped visa) and the COPR when you are travelling to Canada.<br/><br/>Please ensure that you verify all the details on your Visa and COPR. If there are any discrepancies, report it to your VO at once.<br/><br/>Please note that you and your dependents  MUST land in Canada before your (and their) medical test expires (The validity of the medical test is 1 year from the date of the test) OR before your current passport expires, WHICHEVER COMES FIRST. Also, please note that the dependents can either land ALONG with the PA or at a later date after the PA has landed BUT UNDER NO CIRCUMSTANCE CAN THE DEPENDENTS LAND BEFORE THE PA LANDS.<br/><br/>I hope, as a reader, you will be satisfied with the information on this post. If you have any questions, feel free to leave a comment. Feel free to share your suggestions about this post. Also, if you want me to add something to this post/write a post on other related topics, please ask. Thanks!<br/><br/>-<span style=""color: red""><i><b>rajkamalmohanram</b></i></span><div class=""messageTextEndMarker""> </div>",NA,"1,118",Express Entry / Expression of Interest,Express Entry in a nutshell
4915369,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/#post-4915369,"Jan 19, 2016 at 9:06 AM",rajkamalmohanram,"I hope, as a reader, you will be satisfied with the information on this blog post. If you have any questions, feel free to leave a comment. Feel free to share your suggestions about this post. Also, if you want me to add something to this post/write a post on other related topics, please ask. Thanks!<br/>[/quote]<br/><br/>First of all, +1 to you for the time and effort.<br/><br/>This could a bible for many of us. Thank you so much!!!						<div class=""messageTextEndMarker""> </div>",NA,34,Express Entry / Expression of Interest,Express Entry in a nutshell
4915374,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/#post-4915374,"Jan 19, 2016 at 9:09 AM",rajkamalmohanram,"Very valuable post! +1						<div class=""messageTextEndMarker""> </div>",NA,10,Express Entry / Expression of Interest,Express Entry in a nutshell
4915386,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/#post-4915386,"Jan 19, 2016 at 9:10 AM",Nkechinyerem,"Very useful post, +1 for the time and effort.						<div class=""messageTextEndMarker""> </div>",NA,2,Express Entry / Expression of Interest,Express Entry in a nutshell
4915389,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/#post-4915389,"Jan 19, 2016 at 9:15 AM",annb,"Highly appreciate this superb piece of information.						<div class=""messageTextEndMarker""> </div>",NA,94,Express Entry / Expression of Interest,Express Entry in a nutshell
4915738,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/#post-4915738,"Jan 19, 2016 at 9:19 AM",Srinivas52,"+ 1 for your effort. It would be great if you add the screenshots of the page for submitting the educational &amp; work experiecne details. Many users confused about how to select the level of education.						<div class=""messageTextEndMarker""> </div>",NA,52,Express Entry / Expression of Interest,Express Entry in a nutshell
4915852,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/#post-4915852,"Jan 19, 2016 at 11:31 AM",Jayy,"+1 for the great information buddy!! I'm glad moderators realised and already made this a sticky !!<br/>Good luck <img alt="":)"" class=""mceSmilieSprite mceSmilie1"" src=""styles/default/xenforo/clear.png"" title=""Smile    :)""/><div class=""messageTextEndMarker""> </div>",NA,36,Express Entry / Expression of Interest,Express Entry in a nutshell
4915864,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/#post-4915864,"Jan 19, 2016 at 12:14 PM",Jayy,"Hands down this is the most comprehensive post on Express entry. I would also suggest people go through this link that answers most questions about various things asked on EE profile forms: cic.gc.ca/english/helpcentre/questions-answers-by-topic.asp?t=29<br/><br/>+1 for your efforts Rajkamalmohanram.						<div class=""messageTextEndMarker""> </div>",NA,2,Express Entry / Expression of Interest,Express Entry in a nutshell
4915875,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/#post-4915875,"Jan 19, 2016 at 12:18 PM",Amanjot7,"I sincerely thank the moderators/admins for making this post sticky. I hope this will help members to get a jist of what EE is and how it works! <br/><br/>Good luck to everyone applying!						<div class=""messageTextEndMarker""> </div>",NA,"1,118",Express Entry / Expression of Interest,Express Entry in a nutshell
4915968,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/#post-4915968,"Jan 19, 2016 at 12:21 PM",Ferdi Elmazi,"Great work done dear...Keep it up...<br/><br/>God bless you....						<div class=""messageTextEndMarker""> </div>",NA,0,Express Entry / Expression of Interest,Express Entry in a nutshell
4916078,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/#post-4916078,"Jan 19, 2016 at 12:54 PM",Ziya Zen,"wonderful job clear as crystal but still I am having a doubt concerning the following thing. <br/><br/>1.As a medical doctor applying under Federal skilled worker with noc 3112, which point system do I need to follow , the 100 one or the one below ?<br/>2.I have been to India for 5 and a 3/4 months , do I still need a Police certificate? well it states more than 6 months.<br/><br/>Kindly reply plz...						<div class=""messageTextEndMarker""> </div>",NA,0,Express Entry / Expression of Interest,Express Entry in a nutshell
4916088,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/#post-4916088,"Jan 19, 2016 at 1:44 PM",AnnaBG,"This is a great post, thank you!<br/>I had one question:<br/><br/><div class=""bbCodeBlock bbCodeQuote""><aside><blockquote class=""quoteContainer""><div class=""quote"">After you submit your application, your medical records are checked. If everything is fine, your application goes into processing</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div>What are these medical records, exactly? Are they from the medical exam?						<div class=""messageTextEndMarker""> </div>",NA,83,Express Entry / Expression of Interest,Express Entry in a nutshell
